COMPOUND,DOSE,ID,DV,TIME,TIME_UNIT,EVID,CENS,AMT,TINF,WT,UNIT,YTYPE,YDESC,MDV,STUDYID,SPECIES,SEX,SUBJECT_GROUP,STUDYID,DOSE_GROUP
Docetaxel,10,5133,0.04,-48,h,0,0,.,.,0.1951,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5133,0.01,24,h,0,0,.,.,0.1951,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5133,0.01,96,h,0,0,.,.,0.1951,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5133,0.01,168,h,0,0,.,.,0.1951,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5133,0.04,240,h,0,0,.,.,0.1951,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5133,0.09,312,h,0,0,.,.,0.1951,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5133,0.09,384,h,0,0,.,.,0.1951,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5133,0.08,552,h,0,0,.,.,0.1951,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5134,0.1,-48,h,0,0,.,.,0.2065,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5134,0.03,24,h,0,0,.,.,0.2065,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5134,0.01,96,h,0,0,.,.,0.2065,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5134,0.02,168,h,0,0,.,.,0.2065,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5134,0.05,240,h,0,0,.,.,0.2065,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5134,0.07,312,h,0,0,.,.,0.2065,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5134,0.19,384,h,0,0,.,.,0.2065,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5134,0.13,552,h,0,0,.,.,0.2065,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5135,0.07,-48,h,0,0,.,.,0.1865,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5135,0.02,24,h,0,0,.,.,0.1865,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5135,0.02,96,h,0,0,.,.,0.1865,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5135,0.01,168,h,0,0,.,.,0.1865,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5135,0.04,240,h,0,0,.,.,0.1865,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5135,0.14,312,h,0,0,.,.,0.1865,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5135,0.13,384,h,0,0,.,.,0.1865,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5135,0.17,552,h,0,0,.,.,0.1865,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5136,0.14,-48,h,0,0,.,.,0.1842,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5136,0.03,24,h,0,0,.,.,0.1842,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5136,0.01,96,h,0,0,.,.,0.1842,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5136,0.01,168,h,0,0,.,.,0.1842,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5136,0.04,240,h,0,0,.,.,0.1842,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5136,0.21,312,h,0,0,.,.,0.1842,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5136,0.22,384,h,0,0,.,.,0.1842,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5136,0.18,552,h,0,0,.,.,0.1842,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5137,0.1,-48,h,0,0,.,.,0.2002,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5137,0.03,48,h,0,0,.,.,0.2002,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5137,0,120,h,0,0,.,.,0.2002,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5137,0.01,192,h,0,0,.,.,0.2002,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5137,0.04,264,h,0,0,.,.,0.2002,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5137,0.14,336,h,0,0,.,.,0.2002,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5137,0.14,432,h,0,0,.,.,0.2002,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5137,0.18,552,h,0,0,.,.,0.2002,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5138,0.08,-48,h,0,0,.,.,0.1856,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5138,0.02,48,h,0,0,.,.,0.1856,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5138,0.01,120,h,0,0,.,.,0.1856,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5138,0,192,h,0,0,.,.,0.1856,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5138,0.04,264,h,0,0,.,.,0.1856,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5138,0.1,336,h,0,0,.,.,0.1856,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5138,0.16,432,h,0,0,.,.,0.1856,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5138,0.15,552,h,0,0,.,.,0.1856,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5139,0.05,-48,h,0,0,.,.,0.1942,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5139,0.01,48,h,0,0,.,.,0.1942,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5139,0,120,h,0,0,.,.,0.1942,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5139,0.03,192,h,0,0,.,.,0.1942,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5139,0.06,264,h,0,0,.,.,0.1942,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5139,0.03,336,h,0,0,.,.,0.1942,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5139,0.12,432,h,0,0,.,.,0.1942,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5140,0.09,-48,h,0,0,.,.,0.204,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5140,0.03,48,h,0,0,.,.,0.204,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5140,0.01,120,h,0,0,.,.,0.204,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5140,0.02,192,h,0,0,.,.,0.204,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5140,0.08,264,h,0,0,.,.,0.204,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5140,0.11,336,h,0,0,.,.,0.204,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5140,0.19,432,h,0,0,.,.,0.204,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5140,0.19,552,h,0,0,.,.,0.204,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5141,0.08,-48,h,0,0,.,.,0.2104,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5141,0.09,72,h,0,0,.,.,0.2104,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5141,0.07,144,h,0,0,.,.,0.2104,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5141,0.05,216,h,0,0,.,.,0.2104,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5141,0.1,288,h,0,0,.,.,0.2104,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5141,0.06,360,h,0,0,.,.,0.2104,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5141,0.07,480,h,0,0,.,.,0.2104,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5141,0.12,552,h,0,0,.,.,0.2104,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5142,0.05,-48,h,0,0,.,.,0.1989,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5142,0,72,h,0,0,.,.,0.1989,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5142,0.04,144,h,0,0,.,.,0.1989,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5142,0.01,216,h,0,0,.,.,0.1989,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5142,0.09,288,h,0,0,.,.,0.1989,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5142,0.08,360,h,0,0,.,.,0.1989,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5142,0.18,480,h,0,0,.,.,0.1989,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5142,0.11,552,h,0,0,.,.,0.1989,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5143,0.07,-48,h,0,0,.,.,0.1977,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5143,0.01,72,h,0,0,.,.,0.1977,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5143,0.03,144,h,0,0,.,.,0.1977,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5143,0,216,h,0,0,.,.,0.1977,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5143,0.04,288,h,0,0,.,.,0.1977,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5143,0.08,360,h,0,0,.,.,0.1977,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5143,0.1,480,h,0,0,.,.,0.1977,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5143,0.05,552,h,0,0,.,.,0.1977,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5144,0.08,-48,h,0,0,.,.,0.1949,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5144,0.02,72,h,0,0,.,.,0.1949,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5144,0.03,144,h,0,0,.,.,0.1949,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5144,0.05,216,h,0,0,.,.,0.1949,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5144,0.09,288,h,0,0,.,.,0.1949,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5144,0.25,360,h,0,0,.,.,0.1949,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5144,0.2,480,h,0,0,.,.,0.1949,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,10,5144,0.18,552,h,0,0,.,.,0.1949,10^3/mcL,9,Eosinophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5061,0.01,-48,h,0,0,.,.,0.2088,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5061,0.01,24,h,0,0,.,.,0.2088,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5061,0.02,96,h,0,0,.,.,0.2088,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5061,0.01,168,h,0,0,.,.,0.2088,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5061,0.02,240,h,0,0,.,.,0.2088,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5061,0.03,312,h,0,0,.,.,0.2088,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5061,0.05,384,h,0,0,.,.,0.2088,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5061,0.02,552,h,0,0,.,.,0.2088,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5062,0.01,-48,h,0,0,.,.,0.2008,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5062,0.01,24,h,0,0,.,.,0.2008,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5062,0.02,96,h,0,0,.,.,0.2008,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5062,0.02,168,h,0,0,.,.,0.2008,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5062,0.03,240,h,0,0,.,.,0.2008,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5062,0.03,312,h,0,0,.,.,0.2008,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5062,0.01,384,h,0,0,.,.,0.2008,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5062,0.02,552,h,0,0,.,.,0.2008,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5063,0.01,-48,h,0,0,.,.,0.1965,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5063,0.02,24,h,0,0,.,.,0.1965,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5063,0.04,96,h,0,0,.,.,0.1965,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5063,0.02,168,h,0,0,.,.,0.1965,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5063,0.06,240,h,0,0,.,.,0.1965,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5063,0.03,312,h,0,0,.,.,0.1965,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5063,0.02,384,h,0,0,.,.,0.1965,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5063,0.02,552,h,0,0,.,.,0.1965,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5064,0,-48,h,0,0,.,.,0.2028,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5064,0.01,24,h,0,0,.,.,0.2028,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5064,0.01,96,h,0,0,.,.,0.2028,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5064,0.02,168,h,0,0,.,.,0.2028,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5064,0.02,240,h,0,0,.,.,0.2028,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5064,0.02,312,h,0,0,.,.,0.2028,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5064,0.02,384,h,0,0,.,.,0.2028,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5064,0.02,552,h,0,0,.,.,0.2028,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5065,0.01,-48,h,0,0,.,.,0.213,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5065,0.03,48,h,0,0,.,.,0.213,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5065,0.02,120,h,0,0,.,.,0.213,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5065,0.02,192,h,0,0,.,.,0.213,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5065,0.04,264,h,0,0,.,.,0.213,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5065,0.03,336,h,0,0,.,.,0.213,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5065,0.05,432,h,0,0,.,.,0.213,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5065,0.04,552,h,0,0,.,.,0.213,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5066,0,-48,h,0,0,.,.,0.1982,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5066,0.01,48,h,0,0,.,.,0.1982,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5066,0,120,h,0,0,.,.,0.1982,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5066,0.01,192,h,0,0,.,.,0.1982,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5066,0.03,264,h,0,0,.,.,0.1982,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5066,0.02,336,h,0,0,.,.,0.1982,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5066,0.03,432,h,0,0,.,.,0.1982,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5066,0.03,552,h,0,0,.,.,0.1982,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5067,0.01,-48,h,0,0,.,.,0.1973,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5067,0.01,48,h,0,0,.,.,0.1973,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5067,0.03,120,h,0,0,.,.,0.1973,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5067,0.02,192,h,0,0,.,.,0.1973,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5067,0.04,264,h,0,0,.,.,0.1973,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5067,0.03,336,h,0,0,.,.,0.1973,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5067,0.02,432,h,0,0,.,.,0.1973,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5067,0.02,552,h,0,0,.,.,0.1973,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5068,0,-48,h,0,0,.,.,0.1921,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5068,0.02,48,h,0,0,.,.,0.1921,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5068,0.01,120,h,0,0,.,.,0.1921,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5068,0.01,192,h,0,0,.,.,0.1921,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5068,0.02,264,h,0,0,.,.,0.1921,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5068,0.02,336,h,0,0,.,.,0.1921,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5068,0.02,432,h,0,0,.,.,0.1921,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5068,0.02,552,h,0,0,.,.,0.1921,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5069,0.01,-48,h,0,0,.,.,0.1969,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5069,0.03,72,h,0,0,.,.,0.1969,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5069,0.02,144,h,0,0,.,.,0.1969,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5069,0.03,216,h,0,0,.,.,0.1969,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5069,0.06,288,h,0,0,.,.,0.1969,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5069,0.02,360,h,0,0,.,.,0.1969,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5069,0.03,480,h,0,0,.,.,0.1969,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5069,0.03,552,h,0,0,.,.,0.1969,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5070,0.01,-48,h,0,0,.,.,0.1994,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5070,0.02,72,h,0,0,.,.,0.1994,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5070,0.02,144,h,0,0,.,.,0.1994,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5070,0.02,216,h,0,0,.,.,0.1994,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5070,.,288,h,0,0,.,.,0.1994,10^3/mcL,10,Basophils absolute,1,0470-2008,Rat,Male,.,.,.
Controls,0,5070,0.02,360,h,0,0,.,.,0.1994,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5070,0.04,480,h,0,0,.,.,0.1994,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5070,0.04,552,h,0,0,.,.,0.1994,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5071,0.01,-48,h,0,0,.,.,0.1862,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5071,0.01,72,h,0,0,.,.,0.1862,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5071,0.01,144,h,0,0,.,.,0.1862,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5071,0.01,216,h,0,0,.,.,0.1862,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5071,0.01,288,h,0,0,.,.,0.1862,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5071,0.01,360,h,0,0,.,.,0.1862,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5071,0.01,480,h,0,0,.,.,0.1862,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5071,0.02,552,h,0,0,.,.,0.1862,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5072,0,-48,h,0,0,.,.,0.2062,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5072,0.01,72,h,0,0,.,.,0.2062,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5072,0.01,144,h,0,0,.,.,0.2062,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5072,0.01,216,h,0,0,.,.,0.2062,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5072,0.03,288,h,0,0,.,.,0.2062,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5072,0.02,360,h,0,0,.,.,0.2062,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5072,0.02,480,h,0,0,.,.,0.2062,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Controls,0,5072,0.02,552,h,0,0,.,.,0.2062,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5109,0.02,-48,h,0,0,.,.,0.205,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5109,0.02,24,h,0,0,.,.,0.205,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
Docetaxel,15,5109,0.01,96,h,0,0,.,.,0.205,10^3/mcL,10,Basophils absolute,0,0470-2008,Rat,Male,.,.,.
